instance_id,n_pts,n_k,kmin,kmax,gap,side_min
63093,5985,25,34,60,2,48
63108,35,3,58,69,9,8
63113,282,4,49,62,10,109
63120,225,7,33,43,4,75
63121,198,4,61,66,2,60
63126,268,5,45,51,2,40
63140,91,6,23,30,2,14
63141,430,6,31,40,4,7
63146,237,7,50,62,6,34
63163,468,8,48,67,9,85
63167,159,4,62,68,3,34
63172,222,6,46,60,8,80
63175,58,3,52,64,10,13
63180,54,3,52,56,2,16
63186,169,7,37,45,2,59
63199,219,3,50,57,5,23
63201,350,8,52,61,2,18
63208,815,11,44,58,2,138
63216,1140,9,8,19,3,146
63219,155,8,12,30,9,16
63221,184,7,8,21,4,87
63222,167,2,10,21,10,27
63225,113,5,12,18,2,34
63226,77,2,18,21,2,16
63227,563,8,13,29,8,8
63228,35,2,12,17,4,7
63229,234,3,10,14,2,65
63233,383,11,6,22,5,111
63234,226,5,2,15,5,103
63236,114,2,13,18,4,25
63237,88,3,9,15,4,36
63239,582,12,14,29,2,158
63240,81,5,8,19,4,19
63246,7,2,6,15,8,3
63247,130,5,19,25,2,29
63248,308,9,13,23,2,11
63256,49,4,12,24,9,8
63257,115,4,14,24,5,17
63259,457,8,10,22,4,88
63262,265,8,9,23,7,10
63265,1410,16,12,34,7,125
63267,35,3,17,23,4,10
63271,1347,14,13,31,4,517
63275,208,4,12,19,4,95
63276,169,7,14,23,2,61
63280,808,9,13,26,5,170
63282,71,3,18,23,3,11
63284,413,9,8,18,2,20
63287,116,3,2,14,10,18
63290,490,5,18,24,2,80
63292,121,3,9,14,2,9
63293,275,8,11,24,6,27
63296,41,3,13,17,2,3
63299,660,13,9,26,5,227
63303,122,4,18,23,2,53
63309,189,7,2,16,6,56
63310,99,3,16,21,2,42
63311,89,4,15,23,5,32
63312,1223,15,11,28,3,5
63313,190,4,18,24,3,41
63325,274,7,13,30,10,35
63327,2858,13,15,31,4,876
63338,562,13,12,29,3,46
63339,522,11,17,30,3,159
63341,231,5,27,34,3,59
63349,649,9,4,25,9,250
63351,223,9,12,31,11,10
63353,188,6,18,32,9,83
63361,1774,13,22,39,5,23
63362,224,4,20,34,11,52
63364,235,4,15,24,5,15
63365,290,9,14,28,3,25
63367,174,4,34,43,6,42
63369,315,7,31,41,3,156
63370,51,2,8,12,3,19
63371,38,2,2,6,3,7
63372,295,7,27,35,2,73
63373,247,4,28,36,4,4
63374,379,9,19,33,5,174
63375,112,5,2,13,7,34
63377,159,6,20,28,3,8
63378,1136,11,15,27,2,171
63383,156,7,27,39,5,31
63390,350,5,26,35,3,132
63391,303,6,16,24,2,149
63392,1612,16,23,42,4,783
63393,730,13,20,36,4,230
63399,119,4,9,20,4,8
63401,265,7,15,31,8,109
63406,123,6,19,27,2,40
63409,46,2,5,8,2,21
63412,405,10,9,22,3,172
63413,138,5,11,23,8,24
63416,48,3,24,36,10,20
63417,759,13,29,45,4,44
63419,62,3,26,30,2,29
63420,191,6,3,13,4,15
63421,473,7,34,47,3,131
63423,14,2,32,36,3,5
63424,272,6,25,33,2,24
63426,49,2,6,22,15,5
63427,156,4,4,11,3,13
63429,28,2,6,9,2,3
63433,171,6,14,24,4,23
63434,30,3,7,12,3,11
63437,200,6,6,17,4,5
63439,181,8,12,24,2,58
63445,359,3,34,44,8,19
63446,399,8,21,30,2,99
63447,167,7,16,29,6,63
63454,93,5,19,30,7,28
63455,231,6,22,34,7,10
63460,134,3,26,36,8,28
63461,259,7,18,29,5,93
63465,195,7,26,37,2,89
63466,269,7,22,35,7,25
63468,89,3,16,22,4,13
63469,76,3,34,46,10,36
63471,62,2,15,19,3,31
63485,591,8,25,36,4,210
63488,1397,13,18,37,5,51
63492,2874,20,18,42,3,76
63494,760,10,13,25,2,52
63496,73,4,33,38,2,14
63497,292,10,11,24,2,74
63503,780,15,17,33,2,169
63509,193,10,11,28,6,32
63511,292,8,18,31,3,92
63514,415,10,13,25,2,82
63517,207,6,25,36,6,24
63520,734,16,11,28,2,115
63521,806,10,4,16,3,123
63527,1087,10,22,36,5,11
63528,132,3,29,36,5,21
63529,3645,21,11,33,2,12
63533,1014,13,18,35,4,156
63539,1020,14,10,28,3,26
63540,285,6,10,17,2,65
63544,1076,15,16,33,2,196
63555,1170,12,13,30,6,63
63557,142,5,29,37,4,9
63558,194,4,29,35,3,84
63560,336,5,26,36,4,96
63562,497,11,19,35,6,22
63564,263,5,32,41,4,35
63566,614,8,20,30,2,36
63567,180,5,17,23,2,5
63568,407,11,15,28,3,17
63569,650,12,23,38,3,40
63573,106,3,3,7,2,36
63580,62,2,30,38,7,19
63582,170,3,30,37,5,27
63583,480,7,22,35,4,4
63586,413,7,27,36,3,52
63592,411,5,16,22,2,22
63593,906,12,7,23,3,98
63595,45,2,29,36,6,9
63597,194,5,19,27,4,5
63601,343,8,30,40,2,46
63608,1056,13,21,35,2,284
63609,51,3,21,27,4,10
63613,190,4,25,30,2,29
63616,76,3,18,23,3,4
63617,123,6,10,17,2,5
63623,268,3,23,29,4,105
63624,651,13,16,30,2,35
63633,94,3,30,34,2,11
63635,419,7,11,19,2,158
63648,277,7,20,32,5,18
63649,115,5,19,26,3,15
63654,224,8,11,25,4,49
63657,122,4,24,37,10,39
63658,245,9,8,21,4,10
63659,217,6,10,23,4,20
63663,291,5,11,24,6,22
63664,344,6,11,19,2,171
63666,4236,18,8,29,4,19
63669,712,13,9,24,3,287
63672,99,4,31,37,3,3
63676,21,3,31,37,4,6
63677,156,6,27,34,2,26
63678,444,11,22,37,3,155
63681,68,4,27,39,9,25
63685,426,9,24,40,7,24
63687,230,6,23,32,4,11
63688,32,2,8,11,2,11
63692,134,3,20,25,3,42
63693,95,7,13,25,4,34
63701,1974,16,19,37,3,761
63702,208,5,9,16,3,12
63709,265,7,19,29,4,107
63717,270,5,13,21,4,3
63718,32,2,14,17,2,15
63729,53,3,7,15,5,7
63731,325,5,8,14,2,20
63734,657,7,11,20,3,121
63736,223,3,13,20,4,6
63737,605,8,5,16,4,170
63739,31,3,10,18,6,15
63740,208,4,7,13,2,86
63742,54,3,10,18,6,22
63745,453,6,11,23,7,144
63748,117,4,11,24,10,51
63749,117,4,8,18,7,26
63750,73,4,8,15,4,4
63753,153,3,13,23,8,14
63754,232,5,10,18,4,42
63755,41,3,12,17,3,11
63757,475,10,8,22,4,221
63758,166,4,9,18,6,67
63760,59,3,10,19,7,28
63763,64,4,10,15,2,10
63765,512,8,12,24,5,135
63766,233,5,8,18,6,77
63769,432,8,9,18,2,27
63771,30,4,7,16,6,11
63773,691,11,4,17,2,57
63774,281,8,7,17,2,7
63780,161,4,2,8,3,51
63781,136,4,24,31,4,35
63787,248,3,23,30,5,55
63792,312,6,31,38,2,139
63795,269,8,4,16,4,6
63798,29,4,22,31,3,5
63801,117,4,3,11,4,4
63805,21,2,15,21,5,4
63806,156,6,2,11,2,25
63807,52,3,21,29,6,15
63814,284,9,8,19,2,26
63815,27,4,3,9,3,10
63827,328,5,6,14,4,92
63828,82,3,1,8,3,35
63842,22,2,7,10,2,8
63844,67,4,22,30,5,18
63845,268,5,7,13,2,123
63851,75,3,27,31,2,12
63862,271,3,11,22,9,8
63863,91,5,7,16,3,5
63864,844,14,1,17,3,3
63866,100,3,4,12,4,5
63875,28,3,34,41,5,6
63881,167,5,4,11,2,12
63888,302,7,24,33,2,42
63892,587,7,5,13,2,258
63893,83,2,6,10,3,10
63899,172,6,1,12,5,68
63900,287,6,5,15,3,95
63901,64,4,32,42,6,22
63902,293,7,33,43,4,31
63903,208,3,7,13,4,25
63904,1622,12,30,43,2,209
63906,75,2,13,16,2,7
63907,130,5,22,36,10,52
63910,4302,20,19,42,2,118
63911,89,4,19,25,3,14
63913,26,3,10,16,4,10
63915,81,2,7,12,4,21
63924,93,4,10,21,8,38
63929,40,2,19,32,12,11
63934,379,7,20,35,9,150
63935,95,4,18,25,3,14
63938,138,4,7,12,2,21
63959,334,7,21,31,4,18
63962,65,4,3,9,3,16
63970,20,2,5,8,2,7
63975,450,7,29,38,3,64
63991,25,3,31,41,8,4
63994,36,2,31,39,7,15
63995,117,3,33,38,3,20
64001,255,5,27,36,5,14
64003,100,3,30,39,7,50
64004,48,4,30,39,6,18
64005,106,4,8,13,2,11
64007,191,4,30,40,7,17
64010,173,2,30,38,7,75
64019,24,3,34,38,2,7
64023,141,4,31,41,7,22
64049,271,4,32,38,3,42
64053,98,6,4,11,2,14
64065,579,8,30,40,3,130
64067,182,5,26,38,5,10
64070,173,3,34,39,3,62
64074,105,3,34,39,3,31
64079,319,8,16,33,10,49
64081,204,5,19,38,12,33
64082,74,3,49,55,4,19
64088,1094,14,16,34,5,45
64096,108,5,14,31,9,53
64097,59,2,48,53,4,25
64100,655,11,30,50,3,12
64102,164,3,29,35,4,35
64105,361,5,45,57,8,135
64106,58,3,17,30,11,24
64107,55,3,34,40,4,11
64110,109,3,43,51,6,20
64116,256,7,17,30,6,82
64117,84,5,46,54,2,39
64121,38,3,15,25,8,3
64123,175,4,26,33,4,65
64125,158,7,27,40,4,25
64129,819,13,19,38,4,20
64131,66,4,28,41,5,15
64145,350,5,39,46,3,50
64147,1426,6,45,53,3,288
64148,341,6,23,36,8,149
64151,236,7,19,29,4,95
64162,270,4,44,57,10,132
64166,22,2,33,39,5,6
64168,307,7,28,37,3,24
64179,260,9,25,38,5,58
64182,244,7,22,39,6,13
64184,177,5,32,38,2,64
64190,50,2,36,48,11,11
64195,636,15,21,38,3,186
64201,136,5,20,29,5,24
64202,20,3,27,40,6,5
64220,372,10,26,39,4,27
64223,137,6,27,36,4,67
64227,137,6,15,37,15,48
64229,242,3,35,43,6,6
64231,214,6,29,39,5,82
64232,58,3,40,48,6,26
64233,50,4,26,52,23,8
64241,25,3,41,52,9,6
64250,135,5,37,44,3,60
64251,198,3,19,30,9,31
64254,205,3,23,48,23,11
64257,680,12,16,37,6,208
64260,49,5,33,44,4,11
64266,366,7,27,59,23,112
64271,42,3,34,41,5,11
64272,92,5,15,22,3,23
64274,195,3,32,44,7,91
64276,93,3,30,34,2,32
64277,130,3,32,38,4,3
64278,837,13,19,38,5,165
64279,189,3,18,33,13,90
64282,404,5,23,40,13,186
64283,63,3,17,40,21,21
64286,64,2,32,38,5,31
64288,1063,10,17,29,2,86
64298,104,6,23,50,17,14
64303,215,6,22,32,4,50
64309,65,3,34,40,4,11
64316,125,4,24,31,4,5
64317,145,5,24,38,6,16
64318,129,3,37,45,6,5
64323,245,7,26,41,5,100
64324,171,4,24,41,14,69
64333,676,14,12,31,2,163
64334,366,4,20,28,5,107
64338,159,2,33,40,6,57
64345,128,5,17,29,5,14
64347,304,6,20,32,7,90
64349,183,7,29,43,5,4
64350,95,4,27,37,7,18
64351,359,11,22,42,4,20
64353,352,5,17,30,9,68
64355,112,5,30,38,4,23
64363,39,3,28,37,7,4
64367,78,3,35,44,7,14
64368,174,5,35,49,10,31
64369,531,14,30,48,3,77
64371,161,3,32,44,10,27
64380,139,6,17,26,4,40
64384,68,4,17,25,4,14
64392,69,5,36,49,9,27
64402,134,7,26,35,3,13
64403,3111,12,31,51,9,16
64408,1333,11,34,49,3,242
64410,87,2,36,39,2,37
64412,869,12,32,46,2,317
64415,257,3,22,31,7,109
64418,1239,12,19,33,3,42
64421,1077,13,24,40,2,241
64429,3209,23,24,49,2,111
64433,244,5,40,49,4,29
64435,12,3,44,53,7,3
64444,3285,19,16,36,2,54
64445,2280,19,24,54,5,41
64454,507,7,25,41,6,126
64457,5743,28,34,63,2,11
64459,709,10,33,47,3,130
64462,3146,16,21,43,4,7
64473,537,6,35,42,2,257
64477,47,2,34,46,11,19
64482,157,4,42,47,2,60
64484,58,2,33,36,2,10
64487,980,16,34,52,2,193
64488,19,3,43,52,7,7
64491,316,9,43,56,3,68
64494,109,5,35,47,5,29
64497,216,6,43,51,3,65
64500,69,3,36,50,12,32
64503,3212,16,35,57,6,466
64505,168,9,31,43,3,56
64506,408,7,22,32,3,8
64513,292,8,35,47,3,33
64514,491,12,21,37,3,170
64515,218,4,32,39,3,35
64518,68,2,45,53,7,15
64520,207,6,30,44,4,32
64526,238,5,34,42,4,85
64527,74,4,35,43,5,33
64530,783,7,36,47,4,248
64531,195,5,32,41,5,32
64533,251,8,34,49,5,118
64538,1134,18,36,57,3,64
64544,1143,12,37,55,4,165
64545,80,2,35,39,3,4
64546,277,6,21,32,4,103
64547,2192,21,29,56,7,92
64548,1956,15,30,47,3,16
64553,39752,42,31,75,2,230
64554,332,8,33,46,6,153
64555,452,8,31,46,4,31
64556,75,3,34,42,6,33
64559,86,2,56,59,2,5
64560,480,7,34,45,5,5
64561,876,16,36,56,5,12
64563,102,3,50,54,2,6
64575,101,3,16,20,2,12
64577,237,6,43,58,6,62
64580,125,4,26,34,4,20
64589,75,3,39,43,2,12
64622,74,3,37,41,2,8
64634,88,4,29,35,3,37
64661,262,5,31,39,4,75
64668,121,4,20,39,14,5
64675,522,5,40,48,4,30
64676,14,3,41,48,5,5
64680,23,3,29,33,2,5
64686,83,4,32,44,5,10
64692,43,6,35,51,8,18
64711,100,2,37,44,6,7
64744,2701,12,41,58,5,10
64746,284,6,44,54,3,20
64750,659,12,33,50,4,148
64751,105,3,30,37,5,25
64766,196,5,21,30,5,7
64770,55,2,32,35,2,26
64776,320,4,32,37,2,8
64793,237,4,30,35,2,3
64802,951,12,24,39,2,211
64821,472,6,36,50,9,89
64830,145,5,25,40,11,36
64833,562,6,28,55,22,268
64839,176,3,33,40,5,59
64847,343,11,26,44,6,83
64850,386,5,45,55,6,75
64869,149,4,16,36,17,37
64872,3124,19,30,62,14,745
64877,51,2,22,27,4,6
64885,1019,11,29,53,7,284
64888,294,3,35,62,25,85
64891,2920,13,35,55,4,22
64912,212,5,17,41,18,35
64913,71,2,35,42,6,24
64915,135,3,38,45,5,20
64924,105,3,27,34,5,26
64928,71,4,24,31,4,13
64930,42,3,18,39,19,3
64939,69,6,40,52,6,24
64946,174,2,25,31,5,7
64956,39,2,22,42,19,3
64959,48,3,35,41,4,4
64962,101,3,32,54,20,9
64965,4798,18,36,59,4,787
64972,151,5,29,35,2,13
64973,807,4,36,46,7,4
64980,1377,14,17,43,12,443
65023,38,2,35,44,8,8
65037,72,2,40,44,3,5
65051,884,9,19,30,2,193
65053,138,2,26,33,6,18
65061,25,2,32,43,10,10
65074,83,4,28,34,3,12
65076,57,3,18,26,6,18
65078,1507,10,24,36,3,544
65097,235,5,25,41,12,3
65124,87,2,30,39,8,22
65127,48,2,28,33,4,3
65132,57,2,31,36,4,17
65141,7,2,33,43,9,3
65144,557,8,27,38,4,228
65147,82,4,31,41,7,9
65163,166,5,37,52,9,9
65166,107,5,25,34,5,25
65169,153,4,18,27,6,31
65172,47,2,31,36,4,21
65174,42,3,24,31,5,7
65186,870,14,38,55,3,263
65187,153,6,30,42,7,47
65191,178,3,36,45,7,53
65216,17,3,17,25,6,3
65220,116,3,34,43,7,18
65229,116,4,30,41,8,5
65262,132,3,28,32,2,28
65263,459,6,46,56,5,124
65270,69,3,46,55,7,12
65272,70,5,33,47,10,17
65274,138,3,29,40,9,6
65281,84,3,38,51,11,14
65285,177,3,49,57,6,50
65286,279,8,33,54,7,10
65291,349,8,23,38,7,17
65308,168,2,45,54,8,38
65309,1539,8,28,39,4,10
65313,168,5,45,51,2,72
65322,150,3,27,36,7,38
65325,59,2,44,47,2,3
65333,102,4,30,41,8,26
65334,508,11,24,41,4,57
65343,132,4,36,44,5,59
65344,5001,20,31,57,5,1520
65345,80,4,47,52,2,10
65348,109,4,47,52,2,36
65359,155,5,43,52,5,14
65361,138,5,30,40,6,18
65362,57,2,27,35,7,26
65370,258,5,28,39,7,23
65371,298,3,44,52,4,56
65372,518,11,38,58,6,164
65381,118,3,47,51,2,58
65397,115,7,31,44,7,17
65404,645,9,34,47,5,100
65405,178,4,47,52,2,8
65406,308,9,33,46,4,28
65412,28,2,52,55,2,3
65413,254,4,51,57,3,115
65418,1187,11,35,54,7,50
65423,146,4,45,51,2,33
65424,74,5,43,57,6,22
65427,101,6,40,59,7,15
65428,827,9,49,67,10,13
65429,153,4,44,60,13,13
65440,75,2,51,59,7,11
65441,176,4,46,62,13,15
65443,341,8,45,60,8,157
65444,207,3,57,62,3,98
65460,354,7,50,69,7,51
65462,255,7,58,67,3,4
65468,103,3,39,53,6,43
65472,1341,18,41,61,3,164
65475,432,4,51,59,5,5
65493,682,7,51,76,9,67
65500,411,5,59,67,3,186
65502,416,9,39,56,6,129
65503,54,3,46,54,6,6
65504,1545,13,50,66,3,13
65506,251,4,41,53,9,100
65510,289,4,51,57,3,53
65512,224,8,42,57,7,47
65515,112,5,45,56,6,5
65521,129,5,49,63,10,13
65523,428,7,42,54,6,70
65526,96,3,38,44,4,41
65532,306,8,48,66,6,27
65534,1017,16,44,62,2,354
65542,144,4,35,42,4,10
65548,1461,13,62,82,4,622
65560,584,10,48,59,2,262
65576,1472,12,52,66,3,4
65577,1782,17,46,67,2,75
65579,1526,13,53,72,5,9
65583,643,11,58,70,2,14
65584,307,6,63,77,4,125
65586,164,4,51,64,10,71
65591,71,3,49,58,7,34
65593,87,3,49,56,5,11
65606,318,9,53,64,2,68
65611,7997,23,53,78,3,58
65612,802,10,56,67,2,28
65613,143,2,63,68,4,54
65616,376,11,52,66,2,48
65617,1152,12,52,73,5,90
65626,169,6,65,76,5,36
65627,138,6,53,73,10,31
65628,935,17,46,67,2,70
65631,7840,24,52,79,4,184
65640,38,2,59,62,2,5
65641,103,3,68,78,8,42
65643,2055,23,40,67,3,128
65647,55,3,64,69,3,8
65651,248,6,56,68,4,71
65657,238,6,56,66,5,48
65658,112,4,65,74,6,47
65659,256,9,64,80,5,80
65664,355,6,61,71,5,87
65665,140,5,55,64,5,62
65668,549,11,51,65,4,59
65676,715,9,65,80,6,327
65677,210,4,67,76,5,36
65678,62,3,59,67,6,7
65679,126,4,60,66,2,57
65706,50,3,55,64,7,5
65717,438,7,51,59,2,201
65720,725,7,55,65,3,195
65728,183,5,48,56,4,13
65732,108,4,46,56,7,51
65733,535,9,39,58,8,46
65736,236,3,57,63,4,58
65744,60,3,54,60,4,29
65747,239,4,49,57,5,44
65749,561,11,47,60,2,208
65762,21,2,50,56,5,5
65764,48,3,40,55,8,23
65770,407,6,47,64,7,8
65785,15,3,45,53,6,7
65789,101,4,40,57,14,6
65791,97,5,41,51,6,13
65800,302,5,47,54,3,116
65801,100,2,45,51,5,21
65803,256,4,61,66,2,95
65821,202,2,50,54,3,47
65831,104,4,49,65,7,13
65833,95,4,43,51,5,36
65839,1018,5,46,53,3,177
65844,140,4,36,41,2,42
65845,282,3,52,67,13,5
65850,156,5,41,51,6,21
65854,177,4,47,66,14,42
65863,216,6,35,43,3,18
65864,135,3,46,57,9,15
65866,272,2,50,54,3,73
65867,230,6,50,69,11,99
65870,190,8,46,59,6,24
65873,214,7,43,52,2,88
65874,143,3,53,67,12,50
65875,145,4,51,66,12,9
65876,378,4,50,66,12,180
65879,599,4,49,55,3,88
65881,1267,9,47,69,10,339
65884,118,3,55,72,15,5
65885,47,4,47,61,11,15
65888,222,2,54,66,11,27
65893,93,4,46,60,11,25
65896,72,4,55,73,15,22
65897,156,3,55,70,13,24
65910,457,7,37,60,10,213
65917,191,4,46,51,2,12
65923,187,2,50,63,12,4
65924,287,8,49,63,5,28
65928,135,6,50,62,6,25
65931,206,6,57,68,6,30
65933,547,7,44,54,4,259
65936,443,9,55,75,7,93
65939,65,3,60,65,3,10
65961,35,2,62,71,8,5
65972,54,3,56,61,3,7
65976,275,4,47,54,4,3
65978,152,5,55,61,2,8
65980,109,3,54,66,10,43
65983,127,4,56,67,8,45
65986,45,2,54,65,10,13
65987,167,6,56,70,9,68
66020,44,2,54,57,2,11
66026,647,5,51,63,5,29
66028,176,4,66,74,5,6
66031,22,2,57,60,2,8
66032,214,6,52,63,4,38
66039,174,7,54,66,4,44
66043,77,4,64,76,9,36
66049,332,4,60,74,8,153
66050,808,8,65,81,9,103
66051,212,3,59,69,8,83
66053,144,3,58,68,8,44
66059,153,2,74,77,2,8
66063,167,5,73,83,6,43
66066,183,4,74,89,7,79
66067,921,15,64,83,5,336
66069,209,7,74,86,6,65
66073,281,13,65,83,6,41
66075,108,3,76,85,7,28
66076,179,5,76,83,2,8
66077,95,3,80,89,7,4
66080,188,2,70,81,10,36
66081,218,4,76,84,5,85
66082,49,2,76,85,8,16
66084,572,7,60,69,3,44
66089,125,3,71,83,6,29
66092,841,5,72,88,11,230
66093,232,4,79,84,2,103
66094,256,4,74,85,7,30
66104,10376,32,55,89,3,33
66105,934,16,63,80,2,87
66106,372,9,60,79,7,172
66109,45,2,76,81,4,12
66112,579,8,71,86,8,12
66114,319,4,73,88,11,45
66115,325,4,81,87,3,127
66117,184,3,77,84,4,81
66118,60,3,71,83,8,19
66120,228,3,82,88,4,99
66121,293,4,73,83,7,21
66122,1873,19,62,82,2,774
66125,33,2,71,80,8,10
66127,49,3,77,84,4,13
66128,1214,12,67,89,7,188
66137,336,4,67,85,11,134
66140,42,2,80,85,4,4
66142,70,3,71,86,8,31
66143,73,3,80,86,4,18
66148,1095,13,63,84,8,192
66149,172,6,61,80,14,57
66150,147,2,72,84,11,5
66155,153,4,51,66,12,8
66160,1124,12,61,89,12,185
66163,153,4,50,63,8,44
66166,115,4,53,63,7,39
66168,674,13,48,67,6,144
66169,67,2,66,71,4,24
66173,36,2,67,70,2,9
66174,60,3,67,71,2,5
66180,42,4,61,79,14,16
66184,68,3,62,66,2,27
66191,72,2,74,79,4,30
66201,36,2,73,77,3,17
66206,69,2,80,89,8,14
66209,42,2,76,87,10,5
66211,89,4,77,88,4,19
66212,130,5,70,78,3,52
66213,58,3,69,73,2,11
66214,21,2,73,78,4,7
66222,216,8,73,83,3,41
66223,93,4,78,87,6,33
66231,52,5,65,82,8,17
66240,40,3,71,76,3,3
66243,31,3,84,89,3,9
66249,67,4,67,80,10,12
66255,441,13,65,82,5,164
66256,29,5,65,84,10,3
66269,184,3,45,52,5,46
66270,553,11,42,63,9,8
66277,285,6,42,49,2,141
66285,236,4,41,55,11,66
66290,189,3,48,55,5,67
66292,32,3,50,56,4,14
66294,493,10,45,64,6,115
66296,131,3,40,49,7,3
66300,346,8,41,53,4,70
66306,52,2,51,57,5,24
66307,65,6,55,62,2,32
66308,267,5,42,53,7,94
66310,126,6,48,59,3,52
66311,23,3,62,66,2,7
66312,654,8,48,68,9,4
66315,231,7,47,59,5,18
66320,293,9,52,64,2,67
66326,652,12,42,74,13,31
66327,499,12,42,65,12,74
66328,28,2,44,49,4,13
66332,613,8,54,66,2,113
66334,619,6,53,61,2,18
66338,99,3,56,69,11,19
66340,135,3,47,55,6,37
66344,165,7,46,57,5,67
66347,312,8,48,59,3,85
66348,127,4,46,53,4,60
66350,1521,18,46,66,2,321
66356,210,7,40,51,3,89
66361,736,8,41,56,7,27
66362,1831,19,49,77,4,53
66366,257,7,51,62,2,25
66367,287,6,48,58,4,9
66370,616,13,55,70,3,192
66374,435,9,48,60,3,21
66375,689,10,43,55,3,224
66383,660,12,53,69,5,301
66384,139,6,50,66,10,15
66387,450,12,51,68,3,4
66389,738,10,43,55,3,182
66392,15513,41,34,76,2,14
66395,109,4,43,56,9,30
66397,329,6,48,61,5,47
66400,153,5,70,78,4,47
66408,270,9,47,62,4,11
66413,352,8,57,75,5,135
66414,1045,13,48,64,4,277
66415,929,15,43,59,2,110
66417,662,11,31,49,4,38
66418,145,5,50,63,7,31
66420,763,15,56,74,3,288
66427,107,5,59,69,5,7
66432,687,17,58,78,4,158
66442,86,5,55,74,15,17
66446,5407,27,52,80,2,134
66453,281,6,43,50,2,9
66457,211,4,51,67,13,26
66459,412,8,49,64,4,90
66460,2185,17,30,53,6,96
66466,324,4,39,49,7,21
66467,3074,18,35,54,2,15
66468,1034,15,43,59,2,108
66469,66,3,50,64,12,17
66477,893,14,46,63,3,11
66478,3064,21,56,78,2,13
66480,125,6,47,64,12,22
66490,430,9,71,81,2,134
66496,249,5,48,54,2,58
66500,1666,13,55,72,3,70
66501,30,3,39,48,7,7
66504,167,6,36,44,2,27
66505,182,4,53,60,4,12
66507,1211,14,49,64,2,271
66509,201,6,36,48,7,13
66514,1893,24,54,79,2,137
66516,165,4,37,47,7,70
66520,744,17,36,58,5,42
66523,350,8,50,64,6,168
66525,501,9,51,65,5,158
66528,115,3,46,52,2,55
66532,1125,8,67,81,4,98
66537,1631,20,37,61,5,40
66540,519,10,49,61,2,100
66543,611,11,44,57,2,90
66544,97,2,68,75,6,21
66546,84,4,60,74,10,27
66553,807,13,57,71,2,108
66570,957,17,53,72,2,468
66578,52,2,47,56,8,13
66579,311,6,47,58,6,15
66581,214,7,59,73,6,46
66582,684,12,61,82,4,199
66583,102,4,44,49,2,27
66585,160,4,47,53,3,5
66586,1895,18,54,76,2,58
66588,247,5,42,48,2,68
66593,214,5,54,60,2,52
66594,149,10,47,59,2,9
66595,131,3,36,41,3,46
66598,450,8,53,65,5,144
66600,1427,16,30,47,2,32
66604,83,3,46,53,5,26
66606,471,9,55,72,7,167
66612,1631,17,34,54,4,28
66613,290,9,51,62,3,29
66614,750,12,52,67,2,94
66616,562,13,33,47,2,135
66617,426,9,54,70,8,141
66618,215,4,54,62,5,5
66619,165,6,54,61,2,43
66622,190,6,49,59,5,91
66625,873,12,51,65,2,13
66628,76,3,38,42,2,3
66631,1478,12,35,49,3,395
66635,805,17,51,69,2,74
66636,217,5,35,47,8,61
66639,205,3,55,63,6,30
66640,153,6,38,48,4,9
66641,746,16,45,63,2,29
66642,328,9,46,59,3,99
66648,201,5,55,65,6,54
66652,1509,15,59,77,2,342
66653,127,6,51,61,3,39
66655,365,9,38,51,4,72
66662,373,4,48,56,5,80
66668,171,5,64,71,3,71
66671,68,2,48,56,7,15
66683,49,3,49,57,6,14
66709,37,2,51,57,5,12
66716,983,12,52,66,2,147
66745,215,2,49,57,7,4
66763,79,2,47,50,2,38
66766,237,6,51,62,6,9
66783,170,3,46,52,4,3
66798,262,4,55,68,10,87
66803,111,3,45,51,4,3
66806,180,5,52,65,9,64
66811,190,3,56,70,12,3
66816,109,4,58,72,11,9
66827,271,6,58,76,13,44
66846,36,6,66,76,5,8
66863,63,4,49,58,6,18
66866,72,3,58,74,14,31
66867,269,9,52,63,2,91
66891,110,4,55,68,10,41
66893,57,3,47,56,5,3
66903,27,2,55,60,4,11
66929,345,5,45,55,6,18
66931,30,3,50,59,4,7
66933,275,4,49,64,12,14
66959,59,3,60,75,13,3
66961,224,6,42,51,4,24
66966,208,9,58,74,8,91
66967,92,3,48,63,13,9
66969,224,5,46,55,5,41
66974,239,5,52,61,3,30
66975,1638,11,44,58,4,28
66979,230,5,48,64,12,12
66991,87,5,57,72,11,18
66999,361,6,70,79,4,41
67013,106,4,43,53,7,3
67018,2518,18,48,70,5,331
67024,85,7,56,76,10,6
67062,83,3,57,77,18,14
67063,177,4,54,73,16,7
67077,98,5,41,54,9,44
67094,74,3,60,79,17,18
67108,248,6,42,57,10,101
67114,44,5,60,79,15,21
67119,455,7,45,60,9,49
67123,144,4,47,52,2,59
67125,149,4,52,58,3,10
67127,102,3,54,73,17,51
67129,249,5,46,62,12,120
67131,52,3,55,74,17,24
67132,163,6,42,58,11,43
67133,164,5,53,66,9,16
67142,59,4,58,78,17,29
67151,20,3,51,56,3,8
67153,69,2,59,68,8,13
67155,104,3,54,60,4,6
67166,133,3,42,46,2,59
67167,118,4,47,56,6,11
67169,54,5,54,63,5,7
67188,37,3,64,74,8,13
67195,32,2,53,61,7,7
67206,230,6,45,61,8,4
67207,212,3,48,58,8,59
67210,55,3,54,63,7,9
67211,53,4,56,65,6,22
67212,269,5,46,56,6,110
67213,84,2,46,55,8,13
67216,32,2,47,56,8,6
